Date generated,SKU,MFR,BH-Code,Name,BH Special Price,BH Price,BH Type of Sell,BH Price Rebate,BH Date Rebate,EA Special Price,EA Price,EA Price Rebate,EA Date Rebate,Type of sell to upload,Special Price to Upload,Price To Upload,Rebate to Upload,Date Rebate to Upload
Apr 29 2013 13:03:37,'013803142457,'5260B009,'CAE5D324105-REG,"""Canon EOS 5D Mark III Digital Camera Kit with Canon 24-105mm f/4L IS USM AF Lens""",3799.0,4099.0,incar-rebate,200.0,2013-05-11,3875.0,4099.0,200.0,2013-05-11,incar-rebate,3799.0,4099.0,200.0,2013-05-11,Photography,DSLR Cameras,Canon EOS 5D Mark III
Apr 29 2013 13:03:56,'013803117509,'3814B004,'CAE7D-REG,"""Canon EOS 7D SLR Digital Camera (Body Only)""",1248.0,1499.0,incar-rebate,200.0,2013-05-11,1234.0,1499.0,200.0,2013-05-11,incar-rebate,1248.0,1499.0,200.0,2013-05-11,Photography,DSLR Cameras,Canon EOS 7D
Apr 29 2013 13:04:02,'MA1050966492,'5157B002,'CAEDRT3K-REG,"""Canon EOS Rebel T3 Digital Camera and 18-55mm IS II Lens Kit""",417.0,499.0,incar-rebate,50.0,2013-05-04,449.0,499.0,50.0,2013-05-04,incar-rebate,417.0,499.0,50.0,2013-05-04,Photography,DSLR Cameras,Canon EOS Rebel T3
Apr 29 2013 13:04:13,'013803129113,'4460B004,'CAE60D18135-REG,"""Canon EOS 60D DSLR Camera Kit with Canon EF-S 18-135mm IS Lens""",999.0,1199.0,rebate,200.0,2013-05-11,899.0,1199.0,200.0,2013-05-11,rebate,999.0,1199.0,200.0,2013-05-11,Photography,DSLR Cameras,Canon EOS 60D
Apr 29 2013 13:04:16,'018208254927,'25492,'NID32001855-REG,"""Nikon D3200 Digital SLR Camera With AF-S DX NIKKOR 18-55mm 1:3.5-5.6G VR Lens (Black)""",546.95,696.95,rebate,150.0,2013-06-01,,586.95,,,normal,,536.95,,,Photography,DSLR Cameras,Nikon D3200
Apr 29 2013 13:04:22,'013803150605,'6558B003,'CAEDRT4IK-REG,"""Canon EOS Rebel T4i Digital Camera with EF-S 18-55mm f/3.5-5.6 IS II Lens""",649.0,899.0,incar-rebate,150.0,2013-06-01,799.0,1149.0,150.0,2013-04-27,incar-rebate,649.0,899.0,150.0,2013-06-01,Photography,DSLR Cameras,Canon EOS Rebel T4i
Apr 29 2013 13:05:21,'013803134254,'5169B003,'CAEDRT3IK-REG,"""Canon EOS Rebel T3i Digital Camera with EF-S 18-55mm IS II Lens Kit""",569.0,649.99,incar,,,579.0,649.99,,,incar,569.0,649.99,,,Photography,DSLR Cameras,Canon EOS Rebel T3i
Apr 29 2013 13:05:41,'018208254965,'25496,'NID32001855R-REG,"""Nikon D3200 Digital SLR Camera With AF-S DX NIKKOR 18-55mm 1:3.5-5.6G VR Lens (Red)""",546.95,696.95,rebate,150.0,2013-06-01,,586.95,,,normal,,536.95,,,Photography,DSLR Cameras,Nikon D3200
Apr 29 2013 13:05:48,'018208919673,'25474,'NID700018105-REG,"""Nikon D7000 DSLR Camera Kit with Nikon 18-105mm DX VR Lens""",996.95,1296.95,rebate,300.0,2013-06-01,,1186.95,,,normal,,986.95,,,Photography,DSLR Cameras,Nikon D7000
Apr 29 2013 13:06:29,'MA2030247693,'SLT-A77V,'SOSLTA77V-REG,"""Sony Alpha SLT-A77 DSLR Digital Camera (Body Only)""",999.99,1199.99,rebate,200.0,2013-06-01,998.0,1198.0,200.0,2013-04-27,rebate,999.99,1199.99,200.0,2013-06-01,Photography,DSLR Cameras,Sony Alpha SLT-A77
Apr 29 2013 13:06:56,' 018208131877,'13187,'NID6002485-REG,"""Nikon D600 Digital Camera with 24-85mm f/3.5-4.5G ED VR Lens""",2396.95,2696.95,rebate,300.0,2013-06-01,,2486.95,,,normal,,2386.95,,,Photography,DSLR Cameras,Nikon D600
Apr 29 2013 13:07:08,'013803152265,'6609B033,'CAEM22-REG,"""Canon EOS-M Mirrorless Digital Camera with EF-M 22mm f/2 STM Lens - Black""",499.0,599.99,incar,,,528.95,599.99,,,incar,499.0,599.99,,,Photography,Mirrorless System Cameras,Canon EOS M
Apr 29 2013 13:07:14,'027242833845,'NEX7K/B,'SONEX7KB-REG,"""Sony Alpha NEX-7 Digital Camera with 18-55mm Lens (Black)""",1098.0,1348.0,rebate,250.0,2013-06-01,1148.0,1348.0,200.0,2013-04-27,rebate,1098.0,1348.0,250.0,2013-06-01,Photography,Mirrorless System Cameras,Sony Alpha NEX-7
Apr 29 2013 13:09:39,'050332184213,'V205041SU000,'OLEPL51442S-REG,"""Olympus E-PL5 Mirrorless Micro Four Thirds Digital Camera with 14-42mm f/3.5-5.6 II R Lens (Silver)""",549.99,599.99,rebate,50.0,2013-05-11,,599.0,,,rebate,549.99,599.99,50.0,2013-05-11,Photography,Mirrorless System Cameras,Olympus PEN E-PL5
Apr 29 2013 13:12:16,'027242833104,'SLT-A65VK,'SOSLTA65VK-REG,"""Sony Alpha SLT-A65 DSLR Digital Camera with 18-55mm Lens""",798.0,898.0,rebate,100.0,2013-06-01,798.0,898.0,100.0,2013-04-27,rebate,798.0,898.0,100.0,2013-06-01,Photography,DSLR Cameras,Sony Alpha SLT-A65
Apr 29 2013 13:14:59,'018208915705,'25446,'NID90-REG,"""Nikon D90 SLR Digital Camera (Body Only)""",809.0,809.0,normal,,,,772.99,,,normal,,799.0,,,Photography,DSLR Cameras,Nikon D90
Apr 29 2013 13:15:07,'050332184220,'V205041WU000,'OLEPL51442W-REG,"""Olympus E-PL5 Mirrorless Micro Four Thirds Digital Camera with 14-42mm f/3.5-5.6 II R Lens (White Camera, Silver Lens)""",549.99,599.99,rebate,50.0,2013-05-11,549.99,599.99,50.0,2013-04-20,rebate,549.99,599.99,50.0,2013-05-11,Photography,Mirrorless System Cameras,Olympus PEN E-PL5
Apr 29 2013 13:19:43,'050332184350,'V206021SU000,'OLEPM21442S-REG,"""Olympus E-PM2 Mirrorless Micro Four Thirds Digital Camera with 14-42mm f/3.5 - 5.6 II Lens (Silver)""",424.0,499.0,rebate,75.0,2013-05-11,449.99,499.99,50.0,2013-04-20,rebate,424.0,499.0,75.0,2013-05-11,Photography,Mirrorless System Cameras,Olympus PEN E-PM2
Apr 29 2013 13:28:26,'082966213014,'2515A003,'CA5014EF-USA,"""Canon EF 50mm f/1.4 USM Autofocus Lens""",310.0,399.0,incar-rebate,50.0,2013-06-01,339.0,399.99,50.0,2013-04-27,incar-rebate,310.0,399.0,50.0,2013-06-01,Photography,SLR Lenses,Canon 2515A003
Apr 29 2013 13:28:28,'MA8051245057,'2042B002,'CA1855EFS-USA,"""Canon EF-S 18-55mm f/3.5-5.6 IS II Autofocus Lens""",161.0,199.0,incar,,,161.0,199.99,,,incar,161.0,199.0,,,Photography,SLR Lenses,Canon 2042B002
Apr 29 2013 13:28:32,'013803092776,'2751B002,'CA7020028LIQ-USA,"""Canon EF 70-200mm f/2.8L IS II USM Telephoto Zoom Lens""",2099.0,2499.0,incar-rebate,300.0,2013-06-01,2099.0,2499.0,300.0,2013-04-27,incar-rebate,2099.0,2499.0,300.0,2013-06-01,Photography,SLR Lenses,Canon 2751B002
Apr 29 2013 13:28:36,'013803134162,'5175B002,'CA247028LII-USA,"""Canon EF 24-70mm f/2.8L II USM Zoom Lens""",2049.0,2299.0,incar-rebate,200.0,2013-06-01,2049.0,2299.0,200.0,2013-04-27,incar-rebate,2049.0,2299.0,200.0,2013-06-01,Photography,SLR Lenses,Canon 5175B002
Apr 29 2013 13:28:45,'013803078596,'1910B002,'CA163528LEF2-USA,"""Canon EF 16-35mm f/2.8L II USM Autofocus Lens""",1429.0,1699.0,incar-rebate,200.0,2013-06-01,1429.0,1699.0,200.0,2013-04-27,incar-rebate,1429.0,1699.0,200.0,2013-06-01,Photography,SLR Lenses,Canon 1910B002
Apr 29 2013 13:28:51,'MA5071973888,'2514A002,'CA5018EF2-USA,"""Canon EF 50mm f/1.8 II Autofocus Lens""",109.0,125.0,incar-rebate,15.0,2013-06-01,109.0,125.0,15.0,2013-04-27,incar-rebate,109.0,125.0,15.0,2013-06-01,Photography,SLR Lenses,Canon 2514A002
Apr 29 2013 13:28:54,'082966212901,'2519A003,'CA8518EF-USA,"""Canon 85mm f/1.8 EF USM Autofocus Lens""",359.0,419.0,incar-rebate,50.0,2013-06-01,359.0,419.0,50.0,2013-04-27,incar-rebate,359.0,419.0,50.0,2013-06-01,Photography,SLR Lenses,Canon 2519A003
Apr 29 2013 13:28:58,'013803064551,'1257B002,'CA5012LEF-USA,"""Canon Normal EF 50mm f/1.2L USM Autofocus Lens""",1369.0,1619.0,incar-rebate,180.0,2013-06-01,1369.0,1619.0,180.0,2013-04-27,incar-rebate,1369.0,1619.0,180.0,2013-06-01,Photography,SLR Lenses,Canon 1257B002
Apr 29 2013 13:29:00,'013803050852,'0345B002,'CA7030045ISQ-USA,"""Canon EF 70-300mm f/4-5.6 IS USM Lens""",499.0,649.0,incar,,,499.0,649.99,,,incar,499.0,649.0,,,Photography,SLR Lenses,Canon EF EF 70-300mm f/4-5.6 IS
Apr 29 2013 13:29:02,'MA8042958793,'8806A002,'CA17404LEF-USA,"""Canon EF 17-40mm f/4L USM Lens""",699.0,839.0,incar-rebate,100.0,2013-06-01,699.0,839.99,100.0,2013-04-27,incar-rebate,699.0,839.0,100.0,2013-06-01,Photography,SLR Lenses,Canon 8806A002
